Tamaño,Mes,Dia,Año,Raiz,SubDir,SubDir2,Nombre
1566001,8,29,2017,0,2,11.0,aplicaciones201708290120.sql
1566001,8,30,2017,0,2,11.0,aplicaciones201708300120.sql
1566001,8,31,2017,0,2,11.0,aplicaciones201708310120.sql
1566001,9,1,2017,0,2,11.0,aplicaciones201709010120.sql
1566001,9,2,2017,0,2,11.0,aplicaciones201709020120.sql
1566001,9,3,2017,0,2,11.0,aplicaciones201709030120.sql
1566001,9,4,2017,0,2,11.0,aplicaciones201709040120.sql
1566001,9,5,2017,0,2,11.0,aplicaciones201709050120.sql
1566001,9,6,2017,0,2,11.0,aplicaciones201709060120.sql
1566001,9,7,2017,0,2,11.0,aplicaciones201709070120.sql
1566001,9,8,2017,0,2,11.0,aplicaciones201709080120.sql
1566001,9,9,2017,0,2,11.0,aplicaciones201709090120.sql
1566001,9,10,2017,0,2,11.0,aplicaciones201709100120.sql
1566001,9,11,2017,0,2,11.0,aplicaciones201709110120.sql
1569295,9,12,2017,0,2,11.0,aplicaciones201709120120.sql
1569295,9,13,2017,0,2,11.0,aplicaciones201709130120.sql
1569295,9,14,2017,0,2,11.0,aplicaciones201709140120.sql
1569295,9,15,2017,0,2,11.0,aplicaciones201709150120.sql
1569295,9,16,2017,0,2,11.0,aplicaciones201709160120.sql
1569295,9,17,2017,0,2,11.0,aplicaciones201709170120.sql
1569295,9,18,2017,0,2,11.0,aplicaciones201709180120.sql
1569295,9,19,2017,0,2,11.0,aplicaciones201709190120.sql
1569295,9,20,2017,0,2,11.0,aplicaciones201709200120.sql
1569295,9,21,2017,0,2,11.0,aplicaciones201709210120.sql
1648427,9,22,2017,0,2,11.0,aplicaciones201709220120.sql
1648427,9,23,2017,0,2,11.0,aplicaciones201709230120.sql
1648427,9,24,2017,0,2,11.0,aplicaciones201709240120.sql
1648427,9,25,2017,0,2,11.0,aplicaciones201709250120.sql
1648427,9,26,2017,0,2,11.0,aplicaciones201709260120.sql
1648427,9,27,2017,0,2,11.0,aplicaciones201709270120.sql
1648427,9,28,2017,0,2,11.0,aplicaciones201709280120.sql
1648427,9,29,2017,0,2,11.0,aplicaciones201709290120.sql
1648427,9,30,2017,0,2,11.0,aplicaciones201709300120.sql
1648427,10,1,2017,0,2,11.0,aplicaciones201710010120.sql
1648427,10,2,2017,0,2,11.0,aplicaciones201710020120.sql
1648427,10,3,2017,0,2,11.0,aplicaciones201710030120.sql
1648427,10,4,2017,0,2,11.0,aplicaciones201710040120.sql
1648427,10,5,2017,0,2,11.0,aplicaciones201710050120.sql
1648427,10,6,2017,0,2,11.0,aplicaciones201710060120.sql
1648427,10,7,2017,0,2,11.0,aplicaciones201710070120.sql
1648427,10,8,2017,0,2,11.0,aplicaciones201710080120.sql
1648427,10,9,2017,0,2,11.0,aplicaciones201710090120.sql
1648427,10,10,2017,0,2,11.0,aplicaciones201710100120.sql
1648427,10,11,2017,0,2,11.0,aplicaciones201710110120.sql
1648427,10,12,2017,0,2,11.0,aplicaciones201710120120.sql
1648427,10,13,2017,0,2,11.0,aplicaciones201710130120.sql
1648427,10,14,2017,0,2,11.0,aplicaciones201710140120.sql
1648427,10,15,2017,0,2,11.0,aplicaciones201710150120.sql
1648427,10,16,2017,0,2,11.0,aplicaciones201710160120.sql
1648427,10,17,2017,0,2,11.0,aplicaciones201710170120.sql
1648427,10,18,2017,0,2,11.0,aplicaciones201710180120.sql
1648427,10,19,2017,0,2,11.0,aplicaciones201710190120.sql
1648427,10,20,2017,0,2,11.0,aplicaciones201710200120.sql
1648427,10,21,2017,0,2,11.0,aplicaciones201710210120.sql
1648427,10,22,2017,0,2,11.0,aplicaciones201710220120.sql
1648427,10,23,2017,0,2,11.0,aplicaciones201710230120.sql
1648427,10,24,2017,0,2,11.0,aplicaciones201710240120.sql
1648427,10,25,2017,0,2,11.0,aplicaciones201710250120.sql
1648427,10,26,2017,0,2,11.0,aplicaciones201710260120.sql
1648427,10,27,2017,0,2,11.0,aplicaciones201710270120.sql
1648427,10,28,2017,0,2,11.0,aplicaciones201710280120.sql
1648427,10,29,2017,0,2,11.0,aplicaciones201710290120.sql
1648427,10,30,2017,0,2,11.0,aplicaciones201710300120.sql
1648427,10,31,2017,0,2,11.0,aplicaciones201710310120.sql
1648427,11,1,2017,0,2,11.0,aplicaciones201711010120.sql
1648427,11,2,2017,0,2,11.0,aplicaciones201711020120.sql
1648427,11,3,2017,0,2,11.0,aplicaciones201711030120.sql
1648427,11,4,2017,0,2,11.0,aplicaciones201711040120.sql
1648427,11,5,2017,0,2,11.0,aplicaciones201711050120.sql
1648427,11,6,2017,0,2,11.0,aplicaciones201711060120.sql
1648427,11,7,2017,0,2,11.0,aplicaciones201711070120.sql
1648427,11,8,2017,0,2,11.0,aplicaciones201711080120.sql
1648427,11,9,2017,0,2,11.0,aplicaciones201711090120.sql
1648427,11,10,2017,0,2,11.0,aplicaciones201711100120.sql
1648427,11,11,2017,0,2,11.0,aplicaciones201711110120.sql
1648427,11,12,2017,0,2,11.0,aplicaciones201711120120.sql
1648427,11,13,2017,0,2,11.0,aplicaciones201711130120.sql
1648427,11,14,2017,0,2,11.0,aplicaciones201711140120.sql
1648427,11,15,2017,0,2,11.0,aplicaciones201711150120.sql
1648427,11,16,2017,0,2,11.0,aplicaciones201711160120.sql
1648427,11,17,2017,0,2,11.0,aplicaciones201711170120.sql
1648427,11,18,2017,0,2,11.0,aplicaciones201711180120.sql
1648427,11,19,2017,0,2,11.0,aplicaciones201711190120.sql
1648427,11,20,2017,0,2,11.0,aplicaciones201711200120.sql
1648427,11,21,2017,0,2,11.0,aplicaciones201711210120.sql
5301583,7,1,2017,0,2,11.0,ugc2016201707010114.sql
5292841,7,2,2017,0,2,11.0,ugc2016201707020114.sql
5301919,7,3,2017,0,2,11.0,ugc2016201707030114.sql
5305537,7,4,2017,0,2,11.0,ugc2016201707040114.sql
5298603,7,5,2017,0,2,11.0,ugc2016201707050115.sql
5294883,7,6,2017,0,2,11.0,ugc2016201707060115.sql
5291958,7,7,2017,0,2,11.0,ugc2016201707070115.sql
5303759,7,8,2017,0,2,11.0,ugc2016201707080114.sql
5291911,7,9,2017,0,2,11.0,ugc2016201707090114.sql
5297216,7,10,2017,0,2,11.0,ugc2016201707100114.sql
5307272,7,11,2017,0,2,11.0,ugc2016201707110114.sql
5304121,7,12,2017,0,2,11.0,ugc2016201707120114.sql
5301973,7,13,2017,0,2,11.0,ugc2016201707130115.sql
5300657,7,14,2017,0,2,11.0,ugc2016201707140115.sql
5317224,7,15,2017,0,2,11.0,ugc2016201707150114.sql
5304025,7,16,2017,0,2,11.0,ugc2016201707160114.sql
5304963,7,17,2017,0,2,11.0,ugc2016201707170114.sql
5305536,7,18,2017,0,2,11.0,ugc2016201707180114.sql
5304576,7,19,2017,0,2,11.0,ugc2016201707190114.sql
5312705,7,20,2017,0,2,11.0,ugc2016201707200115.sql
5308666,7,21,2017,0,2,11.0,ugc2016201707210115.sql
5328443,7,22,2017,0,2,11.0,ugc2016201707220115.sql
5331134,7,23,2017,0,2,11.0,ugc2016201707230115.sql
5341966,7,24,2017,0,2,11.0,ugc2016201707240115.sql
5348557,7,25,2017,0,2,11.0,ugc2016201707250114.sql
5332824,7,26,2017,0,2,11.0,ugc2016201707260115.sql
5344718,7,27,2017,0,2,11.0,ugc2016201707270115.sql
5366166,7,28,2017,0,2,11.0,ugc2016201707280115.sql
5357703,7,29,2017,0,2,11.0,ugc2016201707290115.sql
5376933,7,30,2017,0,2,11.0,ugc2016201707300114.sql
5346301,7,31,2017,0,2,11.0,ugc2016201707310114.sql
5356321,8,1,2017,0,2,11.0,ugc2016201708010115.sql
5350471,8,2,2017,0,2,11.0,ugc2016201708020115.sql
5355100,8,3,2017,0,2,11.0,ugc2016201708030114.sql
5351700,8,4,2017,0,2,11.0,ugc2016201708040114.sql
5365011,8,5,2017,0,2,11.0,ugc2016201708050114.sql
5365397,8,6,2017,0,2,11.0,ugc2016201708060115.sql
5371515,8,7,2017,0,2,11.0,ugc2016201708070114.sql
5377416,8,8,2017,0,2,11.0,ugc2016201708080114.sql
5402829,8,9,2017,0,2,11.0,ugc2016201708090114.sql
5407609,8,10,2017,0,2,11.0,ugc2016201708100115.sql
5427456,8,11,2017,0,2,11.0,ugc2016201708110114.sql
5433955,8,12,2017,0,2,11.0,ugc2016201708120115.sql
5432864,8,13,2017,0,2,11.0,ugc2016201708130115.sql
5435209,8,14,2017,0,2,11.0,ugc2016201708140114.sql
5434199,8,15,2017,0,2,11.0,ugc2016201708150115.sql
5442397,8,16,2017,0,2,11.0,ugc2016201708160114.sql
5432424,8,17,2017,0,2,11.0,ugc2016201708170114.sql
5445763,8,18,2017,0,2,11.0,ugc2016201708180114.sql
5454517,8,19,2017,0,2,11.0,ugc2016201708190114.sql
5435152,8,20,2017,0,2,11.0,ugc2016201708200115.sql
5455523,8,21,2017,0,2,11.0,ugc2016201708210114.sql
5454445,8,22,2017,0,2,11.0,ugc2016201708220114.sql
5455388,8,23,2017,0,2,11.0,ugc2016201708230114.sql
5452340,8,24,2017,0,2,11.0,ugc2016201708240114.sql
5453292,8,25,2017,0,2,11.0,ugc2016201708250114.sql
5459911,8,26,2017,0,2,11.0,ugc2016201708260115.sql
5447319,8,27,2017,0,2,11.0,ugc2016201708270114.sql
5451270,8,28,2017,0,2,11.0,ugc2016201708280114.sql
5462495,8,29,2017,0,2,11.0,ugc2016201708290114.sql
5468647,8,30,2017,0,2,11.0,ugc2016201708300114.sql
5455779,8,31,2017,0,2,11.0,ugc2016201708310115.sql
5462743,9,1,2017,0,2,11.0,ugc2016201709010114.sql
5477204,9,2,2017,0,2,11.0,ugc2016201709020114.sql
5470132,9,3,2017,0,2,11.0,ugc2016201709030115.sql
5485253,9,4,2017,0,2,11.0,ugc2016201709040115.sql
5462465,9,5,2017,0,2,11.0,ugc2016201709050115.sql
5472093,9,6,2017,0,2,11.0,ugc2016201709060115.sql
5469941,9,7,2017,0,2,11.0,ugc2016201709070114.sql
5473367,9,8,2017,0,2,11.0,ugc2016201709080115.sql
5490088,9,9,2017,0,2,11.0,ugc2016201709090115.sql
5484509,9,10,2017,0,2,11.0,ugc2016201709100114.sql
5474641,9,11,2017,0,2,11.0,ugc2016201709110115.sql
5483517,9,12,2017,0,2,11.0,ugc2016201709120114.sql
5486757,9,13,2017,0,2,11.0,ugc2016201709130115.sql
5493727,9,14,2017,0,2,11.0,ugc2016201709140115.sql
5495983,9,15,2017,0,2,11.0,ugc2016201709150114.sql
5500043,9,16,2017,0,2,11.0,ugc2016201709160115.sql
5495270,9,17,2017,0,2,11.0,ugc2016201709170114.sql
5496345,9,18,2017,0,2,11.0,ugc2016201709180114.sql
5498971,9,19,2017,0,2,11.0,ugc2016201709190114.sql
5497650,9,20,2017,0,2,11.0,ugc2016201709200114.sql
5496038,9,21,2017,0,2,11.0,ugc2016201709210115.sql
5517696,9,22,2017,0,2,11.0,ugc2016201709220114.sql
5516229,9,23,2017,0,2,11.0,ugc2016201709230115.sql
5506548,9,24,2017,0,2,11.0,ugc2016201709240114.sql
5500057,9,25,2017,0,2,11.0,ugc2016201709250114.sql
5515407,9,26,2017,0,2,11.0,ugc2016201709260115.sql
5515116,9,27,2017,0,2,11.0,ugc2016201709270115.sql
5542231,9,28,2017,0,2,11.0,ugc2016201709280115.sql
5557957,9,29,2017,0,2,11.0,ugc2016201709290115.sql
5555816,9,30,2017,0,2,11.0,ugc2016201709300115.sql
5558648,10,1,2017,0,2,11.0,ugc2016201710010114.sql
5561735,10,2,2017,0,2,11.0,ugc2016201710020115.sql
5543995,10,3,2017,0,2,11.0,ugc2016201710030115.sql
5570747,10,4,2017,0,2,11.0,ugc2016201710040115.sql
5572223,10,5,2017,0,2,11.0,ugc2016201710050114.sql
5576647,10,6,2017,0,2,11.0,ugc2016201710060115.sql
5579897,10,7,2017,0,2,11.0,ugc2016201710070115.sql
5567590,10,8,2017,0,2,11.0,ugc2016201710080115.sql
5578857,10,9,2017,0,2,11.0,ugc2016201710090114.sql
5573969,10,10,2017,0,2,11.0,ugc2016201710100115.sql
5569920,10,11,2017,0,2,11.0,ugc2016201710110115.sql
5572082,10,12,2017,0,2,11.0,ugc2016201710120115.sql
5578563,10,13,2017,0,2,11.0,ugc2016201710130115.sql
5572328,10,14,2017,0,2,11.0,ugc2016201710140114.sql
5608168,10,15,2017,0,2,11.0,ugc2016201710150114.sql
5585131,10,16,2017,0,2,11.0,ugc2016201710160115.sql
5583010,10,17,2017,0,2,11.0,ugc2016201710170114.sql
5569607,10,18,2017,0,2,11.0,ugc2016201710180114.sql
5568401,10,19,2017,0,2,11.0,ugc2016201710190115.sql
5518929,10,20,2017,0,2,11.0,ugc2016201710200115.sql
5512452,10,21,2017,0,2,11.0,ugc2016201710210115.sql
5517954,10,22,2017,0,2,11.0,ugc2016201710220114.sql
5517307,10,23,2017,0,2,11.0,ugc2016201710230115.sql
5518510,10,24,2017,0,2,11.0,ugc2016201710240114.sql
5517431,10,25,2017,0,2,11.0,ugc2016201710250114.sql
5523661,10,26,2017,0,2,11.0,ugc2016201710260114.sql
5522636,10,27,2017,0,2,11.0,ugc2016201710270115.sql
5534617,10,28,2017,0,2,11.0,ugc2016201710280114.sql
5517340,10,29,2017,0,2,11.0,ugc2016201710290115.sql
5519060,10,30,2017,0,2,11.0,ugc2016201710300114.sql
5522257,10,31,2017,0,2,11.0,ugc2016201710310115.sql
5516300,11,1,2017,0,2,11.0,ugc2016201711010114.sql
5577988,11,2,2017,0,2,11.0,ugc2016201711020114.sql
5643302,11,3,2017,0,2,11.0,ugc2016201711030115.sql
5579122,11,4,2017,0,2,11.0,ugc2016201711040114.sql
5567939,11,5,2017,0,2,11.0,ugc2016201711050115.sql
5578451,11,6,2017,0,2,11.0,ugc2016201711060114.sql
5570596,11,7,2017,0,2,11.0,ugc2016201711070115.sql
5580713,11,8,2017,0,2,11.0,ugc2016201711080115.sql
5581769,11,9,2017,0,2,11.0,ugc2016201711090114.sql
5587823,11,10,2017,0,2,11.0,ugc2016201711100114.sql
5590655,11,11,2017,0,2,11.0,ugc2016201711110114.sql
5589880,11,12,2017,0,2,11.0,ugc2016201711120115.sql
5590815,11,13,2017,0,2,11.0,ugc2016201711130115.sql
5582895,11,14,2017,0,2,11.0,ugc2016201711140114.sql
5589352,11,15,2017,0,2,11.0,ugc2016201711150115.sql
5657536,11,16,2017,0,2,11.0,ugc2016201711160115.sql
5660077,11,17,2017,0,2,11.0,ugc2016201711170114.sql
5679617,11,18,2017,0,2,11.0,ugc2016201711180114.sql
5674442,11,19,2017,0,2,11.0,ugc2016201711190115.sql
5681642,11,20,2017,0,2,11.0,ugc2016201711200114.sql
5667994,11,21,2017,0,2,11.0,ugc2016201711210114.sql
100632712,7,1,2017,0,2,11.0,ugc201706302359.sql
100632712,7,2,2017,0,2,11.0,ugc201707012359.sql
100632712,7,3,2017,0,2,11.0,ugc201707022359.sql
100632712,7,4,2017,0,2,11.0,ugc201707032359.sql
100632712,7,5,2017,0,2,11.0,ugc201707042359.sql
100632712,7,6,2017,0,2,11.0,ugc201707052359.sql
100632712,7,7,2017,0,2,11.0,ugc201707062359.sql
100632712,7,8,2017,0,2,11.0,ugc201707072359.sql
100632712,7,9,2017,0,2,11.0,ugc201707082359.sql
100632712,7,10,2017,0,2,11.0,ugc201707092359.sql
100632712,7,11,2017,0,2,11.0,ugc201707102359.sql
100632712,7,12,2017,0,2,11.0,ugc201707112359.sql
100632712,7,13,2017,0,2,11.0,ugc201707122359.sql
100632712,7,14,2017,0,2,11.0,ugc201707132359.sql
100632712,7,15,2017,0,2,11.0,ugc201707142359.sql
100632712,7,16,2017,0,2,11.0,ugc201707152359.sql
100632712,7,17,2017,0,2,11.0,ugc201707162359.sql
100632712,7,18,2017,0,2,11.0,ugc201707172359.sql
100632712,7,19,2017,0,2,11.0,ugc201707182359.sql
100632712,7,20,2017,0,2,11.0,ugc201707192359.sql
100632712,7,21,2017,0,2,11.0,ugc201707202359.sql
100632712,7,22,2017,0,2,11.0,ugc201707212359.sql
100632712,7,23,2017,0,2,11.0,ugc201707222359.sql
100632712,7,24,2017,0,2,11.0,ugc201707232359.sql
100632712,7,25,2017,0,2,11.0,ugc201707242359.sql
100632712,7,26,2017,0,2,11.0,ugc201707252359.sql
100632712,7,27,2017,0,2,11.0,ugc201707262359.sql
100632712,7,28,2017,0,2,11.0,ugc201707272359.sql
100632712,7,29,2017,0,2,11.0,ugc201707282359.sql
100632712,7,30,2017,0,2,11.0,ugc201707292359.sql
100632712,7,31,2017,0,2,11.0,ugc201707302359.sql
100632712,8,1,2017,0,2,11.0,ugc201707312359.sql
100632712,8,2,2017,0,2,11.0,ugc201708012359.sql
100632712,8,3,2017,0,2,11.0,ugc201708022359.sql
100632712,8,4,2017,0,2,11.0,ugc201708032359.sql
100632712,8,5,2017,0,2,11.0,ugc201708042359.sql
100632712,8,6,2017,0,2,11.0,ugc201708052359.sql
100632712,8,7,2017,0,2,11.0,ugc201708062359.sql
100632712,8,8,2017,0,2,11.0,ugc201708072359.sql
100632712,8,9,2017,0,2,11.0,ugc201708082359.sql
100632712,8,10,2017,0,2,11.0,ugc201708092359.sql
100632712,8,11,2017,0,2,11.0,ugc201708102359.sql
100632712,8,12,2017,0,2,11.0,ugc201708112359.sql
100632712,8,13,2017,0,2,11.0,ugc201708122359.sql
100632712,8,14,2017,0,2,11.0,ugc201708132359.sql
100632712,8,15,2017,0,2,11.0,ugc201708142359.sql
100632712,8,16,2017,0,2,11.0,ugc201708152359.sql
100632712,8,17,2017,0,2,11.0,ugc201708162359.sql
100632712,8,18,2017,0,2,11.0,ugc201708172359.sql
100632712,8,19,2017,0,2,11.0,ugc201708182359.sql
100632712,8,20,2017,0,2,11.0,ugc201708192359.sql
100632712,8,21,2017,0,2,11.0,ugc201708202359.sql
100632712,8,22,2017,0,2,11.0,ugc201708212359.sql
100632712,8,23,2017,0,2,11.0,ugc201708222359.sql
100632712,8,24,2017,0,2,11.0,ugc201708232359.sql
100632712,8,25,2017,0,2,11.0,ugc201708242359.sql
100632712,8,26,2017,0,2,11.0,ugc201708252359.sql
100632712,8,27,2017,0,2,11.0,ugc201708262359.sql
100632712,8,28,2017,0,2,11.0,ugc201708272359.sql
100632712,8,29,2017,0,2,11.0,ugc201708282359.sql
100632712,8,30,2017,0,2,11.0,ugc201708292359.sql
100632712,8,31,2017,0,2,11.0,ugc201708302359.sql
100632712,9,1,2017,0,2,11.0,ugc201708312359.sql
100632712,9,2,2017,0,2,11.0,ugc201709012359.sql
100632712,9,3,2017,0,2,11.0,ugc201709022359.sql
100632712,9,4,2017,0,2,11.0,ugc201709032359.sql
100632712,9,5,2017,0,2,11.0,ugc201709042359.sql
100632712,9,6,2017,0,2,11.0,ugc201709052359.sql
100632712,9,7,2017,0,2,11.0,ugc201709062359.sql
100632712,9,8,2017,0,2,11.0,ugc201709072359.sql
100632712,9,9,2017,0,2,11.0,ugc201709082359.sql
100632712,9,10,2017,0,2,11.0,ugc201709092359.sql
100632712,9,11,2017,0,2,11.0,ugc201709102359.sql
100632712,9,12,2017,0,2,11.0,ugc201709112359.sql
73021631,9,13,2017,0,2,11.0,ugc201709122359.sql
100632712,9,14,2017,0,2,11.0,ugc201709132359.sql
100632712,9,15,2017,0,2,11.0,ugc201709142359.sql
100632712,9,16,2017,0,2,11.0,ugc201709152359.sql
100632712,9,17,2017,0,2,11.0,ugc201709162359.sql
100632712,9,18,2017,0,2,11.0,ugc201709172359.sql
100632712,9,19,2017,0,2,11.0,ugc201709182359.sql
100632712,9,20,2017,0,2,11.0,ugc201709192359.sql
100632712,9,21,2017,0,2,11.0,ugc201709202359.sql
100632712,9,22,2017,0,2,11.0,ugc201709212359.sql
100632712,9,23,2017,0,2,11.0,ugc201709222359.sql
100632712,9,24,2017,0,2,11.0,ugc201709232359.sql
100632712,9,25,2017,0,2,11.0,ugc201709242359.sql
100632712,9,26,2017,0,2,11.0,ugc201709252359.sql
100632712,9,27,2017,0,2,11.0,ugc201709262359.sql
100632712,9,28,2017,0,2,11.0,ugc201709272359.sql
100632712,9,29,2017,0,2,11.0,ugc201709282359.sql
100632712,9,30,2017,0,2,11.0,ugc201709292359.sql
100632712,10,1,2017,0,2,11.0,ugc201709302359.sql
100632712,10,2,2017,0,2,11.0,ugc201710012359.sql
100632712,10,3,2017,0,2,11.0,ugc201710022359.sql
100632712,10,4,2017,0,2,11.0,ugc201710032359.sql
100632712,10,5,2017,0,2,11.0,ugc201710042359.sql
100632712,10,6,2017,0,2,11.0,ugc201710052359.sql
100632712,10,7,2017,0,2,11.0,ugc201710062359.sql
100632712,10,8,2017,0,2,11.0,ugc201710072359.sql
100632712,10,9,2017,0,2,11.0,ugc201710082359.sql
100632712,10,10,2017,0,2,11.0,ugc201710092359.sql
100632712,10,11,2017,0,2,11.0,ugc201710102359.sql
100632712,10,12,2017,0,2,11.0,ugc201710112359.sql
100632712,10,13,2017,0,2,11.0,ugc201710122359.sql
100632712,10,14,2017,0,2,11.0,ugc201710132359.sql
100632712,10,15,2017,0,2,11.0,ugc201710142359.sql
100632712,10,16,2017,0,2,11.0,ugc201710152359.sql
100632712,10,17,2017,0,2,11.0,ugc201710162359.sql
100632712,10,18,2017,0,2,11.0,ugc201710172359.sql
100632712,10,19,2017,0,2,11.0,ugc201710182359.sql
100632712,10,20,2017,0,2,11.0,ugc201710192359.sql
100632712,10,21,2017,0,2,11.0,ugc201710202359.sql
100632712,10,22,2017,0,2,11.0,ugc201710212359.sql
100632712,10,23,2017,0,2,11.0,ugc201710222359.sql
100632712,10,24,2017,0,2,11.0,ugc201710232359.sql
100632712,10,25,2017,0,2,11.0,ugc201710242359.sql
100632712,10,26,2017,0,2,11.0,ugc201710252359.sql
100632712,10,27,2017,0,2,11.0,ugc201710262359.sql
100632712,10,28,2017,0,2,11.0,ugc201710272359.sql
100632712,10,29,2017,0,2,11.0,ugc201710282359.sql
100632712,10,30,2017,0,2,11.0,ugc201710292359.sql
100632712,10,31,2017,0,2,11.0,ugc201710302359.sql
100632712,11,1,2017,0,2,11.0,ugc201710312359.sql
100632712,11,2,2017,0,2,11.0,ugc201711012359.sql
100632712,11,3,2017,0,2,11.0,ugc201711022359.sql
100632712,11,4,2017,0,2,11.0,ugc201711032359.sql
100632712,11,5,2017,0,2,11.0,ugc201711042359.sql
100632712,11,6,2017,0,2,11.0,ugc201711052359.sql
100632712,11,7,2017,0,2,11.0,ugc201711062359.sql
100632712,11,8,2017,0,2,11.0,ugc201711072359.sql
100632712,11,9,2017,0,2,11.0,ugc201711082359.sql
100632712,11,10,2017,0,2,11.0,ugc201711092359.sql
100632712,11,11,2017,0,2,11.0,ugc201711102359.sql
100632712,11,12,2017,0,2,11.0,ugc201711112359.sql
100632712,11,13,2017,0,2,11.0,ugc201711122359.sql
100632712,11,14,2017,0,2,11.0,ugc201711132359.sql
100632712,11,15,2017,0,2,11.0,ugc201711142359.sql
100632712,11,16,2017,0,2,11.0,ugc201711152359.sql
100632712,11,17,2017,0,2,11.0,ugc201711162359.sql
100632712,11,18,2017,0,2,11.0,ugc201711172359.sql
100632712,11,19,2017,0,2,11.0,ugc201711182359.sql
100632712,11,20,2017,0,2,11.0,ugc201711192359.sql
100632712,11,21,2017,0,2,11.0,ugc201711202359.sql
4202915,7,1,2017,0,2,12.0,rescemav201707010115.sql
4202915,7,2,2017,0,2,12.0,rescemav201707020115.sql
4202915,7,3,2017,0,2,12.0,rescemav201707030115.sql
4202915,7,4,2017,0,2,12.0,rescemav201707040115.sql
4202915,7,5,2017,0,2,12.0,rescemav201707050115.sql
4202915,7,6,2017,0,2,12.0,rescemav201707060115.sql
4202915,7,7,2017,0,2,12.0,rescemav201707070115.sql
4202915,7,8,2017,0,2,12.0,rescemav201707080115.sql
4202915,7,9,2017,0,2,12.0,rescemav201707090115.sql
4202915,7,10,2017,0,2,12.0,rescemav201707100115.sql
4202915,7,11,2017,0,2,12.0,rescemav201707110115.sql
4202915,7,12,2017,0,2,12.0,rescemav201707120115.sql
4202915,7,13,2017,0,2,12.0,rescemav201707130115.sql
4202915,7,14,2017,0,2,12.0,rescemav201707140115.sql
4202915,7,15,2017,0,2,12.0,rescemav201707150115.sql
4202915,7,16,2017,0,2,12.0,rescemav201707160115.sql
4202915,7,17,2017,0,2,12.0,rescemav201707170115.sql
4202915,7,18,2017,0,2,12.0,rescemav201707180115.sql
4202915,7,19,2017,0,2,12.0,rescemav201707190115.sql
4202915,7,20,2017,0,2,12.0,rescemav201707200115.sql
4202915,7,21,2017,0,2,12.0,rescemav201707210115.sql
4202915,7,22,2017,0,2,12.0,rescemav201707220115.sql
4202915,7,23,2017,0,2,12.0,rescemav201707230115.sql
4202915,7,24,2017,0,2,12.0,rescemav201707240115.sql
4202915,7,25,2017,0,2,12.0,rescemav201707250115.sql
4202915,7,26,2017,0,2,12.0,rescemav201707260115.sql
4202915,7,27,2017,0,2,12.0,rescemav201707270115.sql
4202915,7,28,2017,0,2,12.0,rescemav201707280115.sql
4202915,7,29,2017,0,2,12.0,rescemav201707290115.sql
4202915,7,30,2017,0,2,12.0,rescemav201707300115.sql
4202915,7,31,2017,0,2,12.0,rescemav201707310115.sql
4202915,8,1,2017,0,2,12.0,rescemav201708010115.sql
4202915,8,2,2017,0,2,12.0,rescemav201708020115.sql
4202915,8,3,2017,0,2,12.0,rescemav201708030115.sql
4202915,8,4,2017,0,2,12.0,rescemav201708040115.sql
4202915,8,5,2017,0,2,12.0,rescemav201708050115.sql
4202915,8,6,2017,0,2,12.0,rescemav201708060115.sql
4202915,8,7,2017,0,2,12.0,rescemav201708070115.sql
4202915,8,8,2017,0,2,12.0,rescemav201708080115.sql
4202915,8,9,2017,0,2,12.0,rescemav201708090115.sql
4202915,8,10,2017,0,2,12.0,rescemav201708100115.sql
4202915,8,11,2017,0,2,12.0,rescemav201708110115.sql
4202915,8,12,2017,0,2,12.0,rescemav201708120115.sql
4202915,8,13,2017,0,2,12.0,rescemav201708130115.sql
4202915,8,14,2017,0,2,12.0,rescemav201708140115.sql
4202915,8,15,2017,0,2,12.0,rescemav201708150115.sql
4202915,8,16,2017,0,2,12.0,rescemav201708160115.sql
4202915,8,17,2017,0,2,12.0,rescemav201708170115.sql
4202915,8,18,2017,0,2,12.0,rescemav201708180115.sql
4202915,8,19,2017,0,2,12.0,rescemav201708190114.sql
4202915,8,20,2017,0,2,12.0,rescemav201708200115.sql
4202915,8,21,2017,0,2,12.0,rescemav201708210115.sql
4202915,8,22,2017,0,2,12.0,rescemav201708220115.sql
1419034,8,23,2017,0,2,12.0,rescemav201708230114.sql
4202915,8,24,2017,0,2,12.0,rescemav201708240115.sql
4202915,8,25,2017,0,2,12.0,rescemav201708250114.sql
4202915,8,26,2017,0,2,12.0,rescemav201708260115.sql
4202915,8,27,2017,0,2,12.0,rescemav201708270115.sql
4202915,8,28,2017,0,2,12.0,rescemav201708280114.sql
4202915,8,29,2017,0,2,12.0,rescemav201708290115.sql
4202915,8,30,2017,0,2,12.0,rescemav201708300115.sql
4202915,8,31,2017,0,2,12.0,rescemav201708310115.sql
4202915,9,1,2017,0,2,12.0,rescemav201709010115.sql
4202915,9,2,2017,0,2,12.0,rescemav201709020115.sql
4202915,9,3,2017,0,2,12.0,rescemav201709030115.sql
4202915,9,4,2017,0,2,12.0,rescemav201709040115.sql
4202915,9,5,2017,0,2,12.0,rescemav201709050115.sql
4202915,9,6,2017,0,2,12.0,rescemav201709060115.sql
4202915,9,7,2017,0,2,12.0,rescemav201709070114.sql
4202915,9,8,2017,0,2,12.0,rescemav201709080115.sql
4202915,9,9,2017,0,2,12.0,rescemav201709090115.sql
